OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OI000838_1,ORD000838,P0035,2,97.37,194.74
OI000838_2,ORD000838,P0054,2,94.23,188.46
OI000838_3,ORD000838,P0048,1,51.56,51.56
OI000839_1,ORD000839,P0079,2,139.87,279.74
OI000839_2,ORD000839,P0013,2,71.44,142.88
OI000840_1,ORD000840,P0011,2,19.61,39.22
OI000840_2,ORD000840,P0013,2,71.44,142.88
OI000840_3,ORD000840,P0029,2,152.06,304.12
OI000840_4,ORD000840,P0089,3,32.38,97.14
OI000841_1,ORD000841,P0057,3,113.45,340.35
OI000841_2,ORD000841,P0059,2,37.27,74.54
OI000841_3,ORD000841,P0065,4,179.4,717.6
OI000841_4,ORD000841,P0001,2,144.87,289.74
OI000842_1,ORD000842,P0069,1,106.21,106.21
OI000842_2,ORD000842,P0061,2,22.39,44.78
OI000842_3,ORD000842,P0096,3,69.19,207.57
OI000842_4,ORD000842,P0076,4,113.02,452.08
OI000843_1,ORD000843,P0037,4,102.41,409.64
OI000843_2,ORD000843,P0076,1,113.02,113.02
OI000843_3,ORD000843,P0011,3,19.61,58.83
OI000844_1,ORD000844,P0033,2,81.28,162.56
OI000845_1,ORD000845,P0093,3,30.0,90.0
OI000845_2,ORD000845,P0097,4,156.58,626.32
OI000846_1,ORD000846,P0009,4,47.47,189.88
OI000847_1,ORD000847,P0075,3,127.46,382.38
OI000848_1,ORD000848,P0074,3,97.13,291.39
OI000848_2,ORD000848,P0029,3,152.06,456.18
OI000849_1,ORD000849,P0081,1,59.0,59.0
OI000849_2,ORD000849,P0097,2,156.58,313.16
OI000850_1,ORD000850,P0060,3,72.63,217.89
OI000851_1,ORD000851,P0051,1,111.2,111.2
OI000851_2,ORD000851,P0002,3,29.1,87.3
OI000852_1,ORD000852,P0066,2,174.67,349.34
OI000853_1,ORD000853,P0037,2,102.41,204.82
OI000853_2,ORD000853,P0010,3,32.29,96.87
OI000853_3,ORD000853,P0050,1,79.22,79.22
OI000854_1,ORD000854,P0043,4,68.42,273.68
OI000854_2,ORD000854,P0033,1,81.28,81.28
OI000855_1,ORD000855,P0002,1,29.1,29.1
OI000855_2,ORD000855,P0046,1,92.22,92.22
OI000855_3,ORD000855,P0091,4,38.31,153.24
OI000856_1,ORD000856,P0067,4,7.73,30.92
OI000856_2,ORD000856,P0079,1,139.87,139.87
OI000856_3,ORD000856,P0052,1,86.55,86.55
OI000857_1,ORD000857,P0030,1,34.08,34.08
OI000857_2,ORD000857,P0076,2,113.02,226.04
OI000857_3,ORD000857,P0031,3,41.42,124.26
OI000857_4,ORD000857,P0093,1,30.0,30.0
OI000858_1,ORD000858,P0022,1,70.65,70.65
OI000858_2,ORD000858,P0070,1,69.32,69.32
OI000859_1,ORD000859,P0047,2,191.09,382.18
OI000859_2,ORD000859,P0046,2,92.22,184.44
OI000859_3,ORD000859,P0088,4,149.11,596.44
OI000860_1,ORD000860,P0007,1,71.49,71.49
OI000860_2,ORD000860,P0049,1,188.99,188.99
OI000860_3,ORD000860,P0025,3,111.24,333.72
OI000861_1,ORD000861,P0069,3,106.21,318.63
OI000861_2,ORD000861,P0050,4,79.22,316.88
OI000861_3,ORD000861,P0024,2,21.59,43.18
OI000861_4,ORD000861,P0002,2,29.1,58.2
OI000862_1,ORD000862,P0037,3,102.41,307.23
OI000862_2,ORD000862,P0095,2,41.13,82.26
OI000862_3,ORD000862,P0072,2,24.01,48.02
OI000863_1,ORD000863,P0023,1,149.87,149.87
OI000863_2,ORD000863,P0030,1,34.08,34.08
OI000864_1,ORD000864,P0049,4,188.99,755.96
OI000865_1,ORD000865,P0005,1,112.77,112.77
OI000865_2,ORD000865,P0083,1,25.24,25.24
OI000866_1,ORD000866,P0067,4,7.73,30.92
OI000866_2,ORD000866,P0004,4,176.41,705.64
OI000867_1,ORD000867,P0076,2,113.02,226.04
OI000867_2,ORD000867,P0068,2,99.69,199.38
OI000867_3,ORD000867,P0016,2,161.33,322.66
OI000868_1,ORD000868,P0036,4,21.34,85.36
OI000868_2,ORD000868,P0039,2,142.99,285.98
OI000868_3,ORD000868,P0022,4,70.65,282.6
OI000868_4,ORD000868,P0043,4,68.42,273.68
OI000869_1,ORD000869,P0099,4,138.6,554.4
OI000869_2,ORD000869,P0030,1,34.08,34.08
OI000869_3,ORD000869,P0066,2,174.67,349.34
OI000869_4,ORD000869,P0020,4,173.97,695.88
OI000870_1,ORD000870,P0077,4,90.68,362.72
OI000870_2,ORD000870,P0071,2,34.61,69.22
OI000871_1,ORD000871,P0011,2,19.61,39.22
OI000871_2,ORD000871,P0081,2,59.0,118.0
OI000871_3,ORD000871,P0042,2,31.1,62.2
OI000871_4,ORD000871,P0005,1,112.77,112.77
OI000872_1,ORD000872,P0081,1,59.0,59.0
OI000872_2,ORD000872,P0066,4,174.67,698.68
OI000873_1,ORD000873,P0025,4,111.24,444.96
OI000873_2,ORD000873,P0056,1,66.57,66.57
OI000874_1,ORD000874,P0081,2,59.0,118.0
OI000874_2,ORD000874,P0071,1,34.61,34.61
OI000874_3,ORD000874,P0054,2,94.23,188.46
OI000875_1,ORD000875,P0015,3,112.2,336.6
OI000876_1,ORD000876,P0005,3,112.77,338.31
OI000876_2,ORD000876,P0001,4,144.87,579.48
OI000876_3,ORD000876,P0049,2,188.99,377.98
OI000876_4,ORD000876,P0082,2,44.76,89.52
OI000877_1,ORD000877,P0025,2,111.24,222.48
OI000877_2,ORD000877,P0039,1,142.99,142.99
OI000877_3,ORD000877,P0100,3,54.24,162.72
OI000878_1,ORD000878,P0042,1,31.1,31.1
OI000878_2,ORD000878,P0036,2,21.34,42.68
OI000878_3,ORD000878,P0074,2,97.13,194.26
OI000878_4,ORD000878,P0017,3,61.56,184.68
OI000879_1,ORD000879,P0010,1,32.29,32.29
OI000879_2,ORD000879,P0036,1,21.34,21.34
OI000880_1,ORD000880,P0028,3,104.91,314.73
OI000880_2,ORD000880,P0006,2,138.79,277.58
OI000880_3,ORD000880,P0094,1,188.21,188.21
OI000880_4,ORD000880,P0078,3,169.69,509.07
OI000881_1,ORD000881,P0020,1,173.97,173.97
OI000881_2,ORD000881,P0042,2,31.1,62.2
OI000881_3,ORD000881,P0016,2,161.33,322.66
OI000882_1,ORD000882,P0037,4,102.41,409.64
OI000882_2,ORD000882,P0003,1,60.72,60.72
OI000882_3,ORD000882,P0090,3,155.64,466.92
OI000882_4,ORD000882,P0022,2,70.65,141.3
OI000883_1,ORD000883,P0053,3,129.22,387.66
OI000883_2,ORD000883,P0013,2,71.44,142.88
OI000883_3,ORD000883,P0036,3,21.34,64.02
OI000883_4,ORD000883,P0040,2,27.38,54.76
OI000884_1,ORD000884,P0053,2,129.22,258.44
OI000884_2,ORD000884,P0039,1,142.99,142.99
OI000884_3,ORD000884,P0100,2,54.24,108.48
OI000884_4,ORD000884,P0058,1,17.55,17.55
OI000885_1,ORD000885,P0074,2,97.13,194.26
OI000885_2,ORD000885,P0047,1,191.09,191.09
OI000886_1,ORD000886,P0095,4,41.13,164.52
OI000886_2,ORD000886,P0086,2,31.04,62.08
OI000887_1,ORD000887,P0048,1,51.56,51.56
OI000888_1,ORD000888,P0033,4,81.28,325.12
OI000888_2,ORD000888,P0006,1,138.79,138.79
OI000889_1,ORD000889,P0083,2,25.24,50.48
OI000889_2,ORD000889,P0076,1,113.02,113.02
OI000889_3,ORD000889,P0028,1,104.91,104.91
OI000889_4,ORD000889,P0036,2,21.34,42.68
OI000890_1,ORD000890,P0077,4,90.68,362.72
OI000890_2,ORD000890,P0097,3,156.58,469.74
OI000890_3,ORD000890,P0004,1,176.41,176.41
OI000891_1,ORD000891,P0016,1,161.33,161.33
OI000891_2,ORD000891,P0018,4,150.9,603.6
OI000892_1,ORD000892,P0065,1,179.4,179.4
OI000892_2,ORD000892,P0035,3,97.37,292.11
OI000893_1,ORD000893,P0044,2,136.57,273.14
OI000894_1,ORD000894,P0067,1,7.73,7.73
OI000894_2,ORD000894,P0066,3,174.67,524.01
OI000894_3,ORD000894,P0031,3,41.42,124.26
OI000895_1,ORD000895,P0067,2,7.73,15.46
OI000895_2,ORD000895,P0059,3,37.27,111.81
OI000896_1,ORD000896,P0098,3,133.13,399.39
OI000896_2,ORD000896,P0096,4,69.19,276.76
OI000897_1,ORD000897,P0006,1,138.79,138.79
OI000897_2,ORD000897,P0073,3,184.72,554.16
OI000897_3,ORD000897,P0086,4,31.04,124.16
OI000897_4,ORD000897,P0033,4,81.28,325.12
OI000898_1,ORD000898,P0046,4,92.22,368.88
OI000899_1,ORD000899,P0072,3,24.01,72.03
OI000899_2,ORD000899,P0045,3,57.8,173.4
OI000899_3,ORD000899,P0014,1,12.88,12.88
OI000900_1,ORD000900,P0054,4,94.23,376.92
OI000901_1,ORD000901,P0054,3,94.23,282.69
OI000901_2,ORD000901,P0065,3,179.4,538.2
OI000901_3,ORD000901,P0083,2,25.24,50.48
OI000902_1,ORD000902,P0057,1,113.45,113.45
OI000902_2,ORD000902,P0062,1,112.08,112.08
OI000902_3,ORD000902,P0054,1,94.23,94.23
OI000902_4,ORD000902,P0040,2,27.38,54.76
OI000903_1,ORD000903,P0054,4,94.23,376.92
OI000903_2,ORD000903,P0036,4,21.34,85.36
OI000903_3,ORD000903,P0068,3,99.69,299.07
OI000903_4,ORD000903,P0041,2,31.15,62.3
OI000904_1,ORD000904,P0003,1,60.72,60.72
OI000904_2,ORD000904,P0084,1,105.27,105.27
OI000904_3,ORD000904,P0091,4,38.31,153.24
OI000905_1,ORD000905,P0035,2,97.37,194.74
OI000905_2,ORD000905,P0057,2,113.45,226.9
OI000905_3,ORD000905,P0010,1,32.29,32.29
OI000905_4,ORD000905,P0027,1,133.01,133.01
OI000906_1,ORD000906,P0048,4,51.56,206.24
OI000906_2,ORD000906,P0100,3,54.24,162.72
OI000907_1,ORD000907,P0024,2,21.59,43.18
OI000907_2,ORD000907,P0019,2,113.33,226.66
OI000908_1,ORD000908,P0087,3,83.61,250.83
OI000908_2,ORD000908,P0028,2,104.91,209.82
OI000908_3,ORD000908,P0082,2,44.76,89.52
OI000909_1,ORD000909,P0063,3,168.76,506.28
OI000909_2,ORD000909,P0001,2,144.87,289.74
OI000910_1,ORD000910,P0042,3,31.1,93.3
OI000910_2,ORD000910,P0001,4,144.87,579.48
OI000911_1,ORD000911,P0047,1,191.09,191.09
OI000912_1,ORD000912,P0031,1,41.42,41.42
OI000912_2,ORD000912,P0086,2,31.04,62.08
OI000912_3,ORD000912,P0055,3,61.33,183.99
OI000913_1,ORD000913,P0072,3,24.01,72.03
OI000913_2,ORD000913,P0073,4,184.72,738.88
OI000913_3,ORD000913,P0071,1,34.61,34.61
OI000913_4,ORD000913,P0048,1,51.56,51.56
OI000914_1,ORD000914,P0089,4,32.38,129.52
OI000914_2,ORD000914,P0065,4,179.4,717.6
OI000914_3,ORD000914,P0084,4,105.27,421.08
OI000915_1,ORD000915,P0037,1,102.41,102.41
OI000915_2,ORD000915,P0050,1,79.22,79.22
OI000916_1,ORD000916,P0100,3,54.24,162.72
OI000917_1,ORD000917,P0041,2,31.15,62.3
OI000918_1,ORD000918,P0028,4,104.91,419.64
OI000918_2,ORD000918,P0047,4,191.09,764.36
OI000919_1,ORD000919,P0052,3,86.55,259.65
OI000919_2,ORD000919,P0013,2,71.44,142.88
OI000919_3,ORD000919,P0082,2,44.76,89.52
OI000919_4,ORD000919,P0005,3,112.77,338.31
OI000920_1,ORD000920,P0031,2,41.42,82.84
OI000920_2,ORD000920,P0064,2,153.17,306.34
OI000920_3,ORD000920,P0011,1,19.61,19.61
OI000920_4,ORD000920,P0089,2,32.38,64.76
OI000921_1,ORD000921,P0045,2,57.8,115.6
OI000922_1,ORD000922,P0083,4,25.24,100.96
OI000922_2,ORD000922,P0065,2,179.4,358.8
OI000923_1,ORD000923,P0079,3,139.87,419.61
OI000923_2,ORD000923,P0076,2,113.02,226.04
OI000923_3,ORD000923,P0001,1,144.87,144.87
OI000923_4,ORD000923,P0039,2,142.99,285.98
OI000924_1,ORD000924,P0021,2,131.47,262.94
OI000924_2,ORD000924,P0051,2,111.2,222.4
OI000924_3,ORD000924,P0056,3,66.57,199.71
OI000924_4,ORD000924,P0020,1,173.97,173.97
OI000925_1,ORD000925,P0021,2,131.47,262.94
OI000926_1,ORD000926,P0083,1,25.24,25.24
OI000926_2,ORD000926,P0046,1,92.22,92.22
OI000926_3,ORD000926,P0037,3,102.41,307.23
OI000926_4,ORD000926,P0082,1,44.76,44.76
OI000927_1,ORD000927,P0045,1,57.8,57.8
OI000927_2,ORD000927,P0032,2,96.44,192.88
OI000927_3,ORD000927,P0017,3,61.56,184.68
OI000927_4,ORD000927,P0086,2,31.04,62.08
OI000928_1,ORD000928,P0059,1,37.27,37.27
OI000929_1,ORD000929,P0077,3,90.68,272.04
OI000930_1,ORD000930,P0066,3,174.67,524.01
OI000931_1,ORD000931,P0078,1,169.69,169.69
OI000931_2,ORD000931,P0056,3,66.57,199.71
OI000931_3,ORD000931,P0049,2,188.99,377.98
OI000931_4,ORD000931,P0028,2,104.91,209.82
OI000932_1,ORD000932,P0040,4,27.38,109.52
OI000933_1,ORD000933,P0099,2,138.6,277.2
OI000934_1,ORD000934,P0066,3,174.67,524.01
OI000934_2,ORD000934,P0048,1,51.56,51.56
OI000934_3,ORD000934,P0039,3,142.99,428.97
OI000935_1,ORD000935,P0088,2,149.11,298.22
OI000936_1,ORD000936,P0035,2,97.37,194.74
OI000937_1,ORD000937,P0092,2,133.23,266.46
OI000937_2,ORD000937,P0045,4,57.8,231.2
OI000937_3,ORD000937,P0089,4,32.38,129.52
OI000938_1,ORD000938,P0078,3,169.69,509.07
OI000938_2,ORD000938,P0021,2,131.47,262.94
OI000939_1,ORD000939,P0017,4,61.56,246.24
OI000939_2,ORD000939,P0002,3,29.1,87.3
OI000939_3,ORD000939,P0060,4,72.63,290.52
OI000939_4,ORD000939,P0032,4,96.44,385.76
OI000940_1,ORD000940,P0016,1,161.33,161.33
OI000941_1,ORD000941,P0052,1,86.55,86.55
OI000942_1,ORD000942,P0065,2,179.4,358.8
OI000942_2,ORD000942,P0051,4,111.2,444.8
OI000943_1,ORD000943,P0086,4,31.04,124.16
OI000944_1,ORD000944,P0080,4,46.24,184.96
OI000945_1,ORD000945,P0015,3,112.2,336.6
OI000946_1,ORD000946,P0022,4,70.65,282.6
OI000946_2,ORD000946,P0074,1,97.13,97.13
OI000946_3,ORD000946,P0014,2,12.88,25.76
OI000947_1,ORD000947,P0100,3,54.24,162.72
OI000947_2,ORD000947,P0089,3,32.38,97.14
OI000947_3,ORD000947,P0003,4,60.72,242.88
OI000948_1,ORD000948,P0007,3,71.49,214.47
OI000948_2,ORD000948,P0055,4,61.33,245.32
OI000948_3,ORD000948,P0023,2,149.87,299.74
OI000948_4,ORD000948,P0033,2,81.28,162.56
OI000949_1,ORD000949,P0027,3,133.01,399.03
OI000950_1,ORD000950,P0099,4,138.6,554.4
OI000950_2,ORD000950,P0091,4,38.31,153.24
OI000950_3,ORD000950,P0075,4,127.46,509.84
OI000950_4,ORD000950,P0033,2,81.28,162.56
OI000951_1,ORD000951,P0044,4,136.57,546.28
OI000951_2,ORD000951,P0003,4,60.72,242.88
OI000951_3,ORD000951,P0032,1,96.44,96.44
OI000951_4,ORD000951,P0066,1,174.67,174.67
OI000952_1,ORD000952,P0091,3,38.31,114.93
OI000953_1,ORD000953,P0027,1,133.01,133.01
OI000953_2,ORD000953,P0045,1,57.8,57.8
OI000954_1,ORD000954,P0097,1,156.58,156.58
OI000954_2,ORD000954,P0072,1,24.01,24.01
OI000954_3,ORD000954,P0003,1,60.72,60.72
OI000955_1,ORD000955,P0018,4,150.9,603.6
OI000956_1,ORD000956,P0071,3,34.61,103.83
OI000957_1,ORD000957,P0093,4,30.0,120.0
OI000958_1,ORD000958,P0057,1,113.45,113.45
OI000958_2,ORD000958,P0038,2,17.33,34.66
OI000959_1,ORD000959,P0029,3,152.06,456.18
OI000959_2,ORD000959,P0047,2,191.09,382.18
OI000959_3,ORD000959,P0007,1,71.49,71.49
OI000960_1,ORD000960,P0055,2,61.33,122.66
OI000960_2,ORD000960,P0032,3,96.44,289.32
OI000960_3,ORD000960,P0052,2,86.55,173.1
OI000960_4,ORD000960,P0010,2,32.29,64.58
OI000961_1,ORD000961,P0015,1,112.2,112.2
OI000961_2,ORD000961,P0069,3,106.21,318.63
OI000961_3,ORD000961,P0037,1,102.41,102.41
OI000962_1,ORD000962,P0015,1,112.2,112.2
OI000962_2,ORD000962,P0095,1,41.13,41.13
OI000962_3,ORD000962,P0094,2,188.21,376.42
OI000962_4,ORD000962,P0027,3,133.01,399.03
OI000963_1,ORD000963,P0090,4,155.64,622.56
OI000963_2,ORD000963,P0073,3,184.72,554.16
OI000963_3,ORD000963,P0026,3,40.63,121.89
OI000963_4,ORD000963,P0083,1,25.24,25.24
OI000964_1,ORD000964,P0027,2,133.01,266.02
OI000964_2,ORD000964,P0030,3,34.08,102.24
OI000965_1,ORD000965,P0048,1,51.56,51.56
OI000966_1,ORD000966,P0032,3,96.44,289.32
OI000966_2,ORD000966,P0009,2,47.47,94.94
OI000966_3,ORD000966,P0081,2,59.0,118.0
OI000966_4,ORD000966,P0100,2,54.24,108.48
OI000967_1,ORD000967,P0014,3,12.88,38.64
OI000967_2,ORD000967,P0057,1,113.45,113.45
OI000968_1,ORD000968,P0073,4,184.72,738.88
OI000969_1,ORD000969,P0047,2,191.09,382.18
OI000969_2,ORD000969,P0080,3,46.24,138.72
OI000969_3,ORD000969,P0054,1,94.23,94.23
OI000969_4,ORD000969,P0055,4,61.33,245.32
OI000970_1,ORD000970,P0093,2,30.0,60.0
OI000971_1,ORD000971,P0016,3,161.33,483.99
OI000971_2,ORD000971,P0002,4,29.1,116.4
OI000972_1,ORD000972,P0091,3,38.31,114.93
OI000972_2,ORD000972,P0028,2,104.91,209.82
OI000972_3,ORD000972,P0077,2,90.68,181.36
OI000973_1,ORD000973,P0077,2,90.68,181.36
OI000973_2,ORD000973,P0038,2,17.33,34.66
OI000973_3,ORD000973,P0088,2,149.11,298.22
OI000974_1,ORD000974,P0030,3,34.08,102.24
OI000974_2,ORD000974,P0012,4,117.8,471.2
OI000974_3,ORD000974,P0049,1,188.99,188.99
OI000975_1,ORD000975,P0078,2,169.69,339.38
OI000975_2,ORD000975,P0043,3,68.42,205.26
OI000976_1,ORD000976,P0021,3,131.47,394.41
OI000976_2,ORD000976,P0090,4,155.64,622.56
OI000976_3,ORD000976,P0027,1,133.01,133.01
OI000977_1,ORD000977,P0074,4,97.13,388.52
OI000978_1,ORD000978,P0094,2,188.21,376.42
OI000978_2,ORD000978,P0098,2,133.13,266.26
OI000978_3,ORD000978,P0067,3,7.73,23.19
OI000978_4,ORD000978,P0053,3,129.22,387.66
OI000979_1,ORD000979,P0058,2,17.55,35.1
OI000979_2,ORD000979,P0021,2,131.47,262.94
OI000979_3,ORD000979,P0071,2,34.61,69.22
OI000980_1,ORD000980,P0100,3,54.24,162.72
OI000980_2,ORD000980,P0034,3,118.58,355.74
OI000980_3,ORD000980,P0095,3,41.13,123.39
OI000981_1,ORD000981,P0072,1,24.01,24.01
OI000981_2,ORD000981,P0032,1,96.44,96.44
OI000981_3,ORD000981,P0045,4,57.8,231.2
OI000982_1,ORD000982,P0094,2,188.21,376.42
OI000982_2,ORD000982,P0097,4,156.58,626.32
OI000982_3,ORD000982,P0045,4,57.8,231.2
OI000983_1,ORD000983,P0028,3,104.91,314.73
OI000983_2,ORD000983,P0008,4,36.13,144.52
OI000983_3,ORD000983,P0082,4,44.76,179.04
OI000983_4,ORD000983,P0095,4,41.13,164.52
OI000984_1,ORD000984,P0023,4,149.87,599.48
OI000984_2,ORD000984,P0018,4,150.9,603.6
OI000985_1,ORD000985,P0002,3,29.1,87.3
OI000985_2,ORD000985,P0040,4,27.38,109.52
OI000985_3,ORD000985,P0046,3,92.22,276.66
OI000985_4,ORD000985,P0064,4,153.17,612.68
OI000986_1,ORD000986,P0042,3,31.1,93.3
OI000986_2,ORD000986,P0039,4,142.99,571.96
OI000986_3,ORD000986,P0045,3,57.8,173.4
OI000987_1,ORD000987,P0083,4,25.24,100.96
OI000987_2,ORD000987,P0042,4,31.1,124.4
OI000988_1,ORD000988,P0056,2,66.57,133.14
OI000989_1,ORD000989,P0062,3,112.08,336.24
OI000989_2,ORD000989,P0064,2,153.17,306.34
OI000989_3,ORD000989,P0011,2,19.61,39.22
OI000990_1,ORD000990,P0003,1,60.72,60.72
OI000990_2,ORD000990,P0022,2,70.65,141.3
OI000991_1,ORD000991,P0030,2,34.08,68.16
OI000991_2,ORD000991,P0055,1,61.33,61.33
OI000991_3,ORD000991,P0015,3,112.2,336.6
OI000992_1,ORD000992,P0001,3,144.87,434.61
OI000992_2,ORD000992,P0012,1,117.8,117.8
OI000992_3,ORD000992,P0098,4,133.13,532.52
OI000992_4,ORD000992,P0037,2,102.41,204.82
OI000993_1,ORD000993,P0077,1,90.68,90.68
OI000994_1,ORD000994,P0079,4,139.87,559.48
OI000994_2,ORD000994,P0010,3,32.29,96.87
OI000995_1,ORD000995,P0035,3,97.37,292.11
OI000995_2,ORD000995,P0021,4,131.47,525.88
OI000995_3,ORD000995,P0033,4,81.28,325.12
OI000996_1,ORD000996,P0003,2,60.72,121.44
OI000996_2,ORD000996,P0035,2,97.37,194.74
OI000997_1,ORD000997,P0045,1,57.8,57.8
OI000998_1,ORD000998,P0020,2,173.97,347.94
OI000999_1,ORD000999,P0007,2,71.49,142.98
OI000999_2,ORD000999,P0064,3,153.17,459.51
OI000999_3,ORD000999,P0084,1,105.27,105.27
OI000999_4,ORD000999,P0065,1,179.4,179.4
OI001000_1,ORD001000,P0062,1,112.08,112.08
OI001000_2,ORD001000,P0043,4,68.42,273.68
OI001000_3,ORD001000,P0067,2,7.73,15.46
OI001000_4,ORD001000,P0034,3,118.58,355.74
OI001001_1,ORD001001,P0052,4,86.55,346.2
OI001001_2,ORD001001,P0056,1,66.57,66.57
OI001001_3,ORD001001,P0041,4,31.15,124.6
OI001001_4,ORD001001,P0013,3,71.44,214.32
OI001002_1,ORD001002,P0076,1,113.02,113.02
OI001002_2,ORD001002,P0083,4,25.24,100.96
OI001002_3,ORD001002,P0054,1,94.23,94.23
OI001002_4,ORD001002,P0023,3,149.87,449.61
OI001003_1,ORD001003,P0073,2,184.72,369.44
OI001004_1,ORD001004,P0002,4,29.1,116.4
OI001004_2,ORD001004,P0094,4,188.21,752.84
OI001004_3,ORD001004,P0069,3,106.21,318.63
OI001005_1,ORD001005,P0034,3,118.58,355.74
OI001005_2,ORD001005,P0077,2,90.68,181.36
OI001005_3,ORD001005,P0053,2,129.22,258.44
OI001006_1,ORD001006,P0068,1,99.69,99.69
OI001006_2,ORD001006,P0073,4,184.72,738.88
OI001007_1,ORD001007,P0096,2,69.19,138.38
OI001007_2,ORD001007,P0033,3,81.28,243.84
OI001007_3,ORD001007,P0011,4,19.61,78.44
OI001007_4,ORD001007,P0084,3,105.27,315.81
OI001008_1,ORD001008,P0088,2,149.11,298.22
OI001008_2,ORD001008,P0093,2,30.0,60.0
OI001009_1,ORD001009,P0086,4,31.04,124.16
OI001009_2,ORD001009,P0077,3,90.68,272.04
OI001009_3,ORD001009,P0067,1,7.73,7.73
OI001010_1,ORD001010,P0079,1,139.87,139.87
OI001010_2,ORD001010,P0075,2,127.46,254.92
OI001010_3,ORD001010,P0011,4,19.61,78.44
OI001010_4,ORD001010,P0053,2,129.22,258.44
OI001011_1,ORD001011,P0005,4,112.77,451.08
OI001012_1,ORD001012,P0052,1,86.55,86.55
OI001012_2,ORD001012,P0059,4,37.27,149.08
OI001012_3,ORD001012,P0002,3,29.1,87.3
OI001013_1,ORD001013,P0032,2,96.44,192.88
OI001013_2,ORD001013,P0001,4,144.87,579.48
OI001013_3,ORD001013,P0012,3,117.8,353.4
OI001014_1,ORD001014,P0024,1,21.59,21.59
OI001014_2,ORD001014,P0061,4,22.39,89.56
OI001014_3,ORD001014,P0012,2,117.8,235.6
OI001014_4,ORD001014,P0001,3,144.87,434.61
OI001015_1,ORD001015,P0018,4,150.9,603.6
OI001015_2,ORD001015,P0045,1,57.8,57.8
OI001016_1,ORD001016,P0027,4,133.01,532.04
OI001016_2,ORD001016,P0050,3,79.22,237.66
OI001017_1,ORD001017,P0087,4,83.61,334.44
OI001017_2,ORD001017,P0057,4,113.45,453.8
OI001017_3,ORD001017,P0062,1,112.08,112.08
OI001017_4,ORD001017,P0092,2,133.23,266.46
OI001018_1,ORD001018,P0080,2,46.24,92.48
OI001019_1,ORD001019,P0013,4,71.44,285.76
OI001019_2,ORD001019,P0063,3,168.76,506.28
OI001019_3,ORD001019,P0020,4,173.97,695.88
OI001020_1,ORD001020,P0081,4,59.0,236.0
OI001020_2,ORD001020,P0012,3,117.8,353.4
OI001020_3,ORD001020,P0083,4,25.24,100.96
OI001021_1,ORD001021,P0073,3,184.72,554.16
OI001021_2,ORD001021,P0096,1,69.19,69.19
OI001022_1,ORD001022,P0007,2,71.49,142.98
OI001022_2,ORD001022,P0038,1,17.33,17.33
OI001022_3,ORD001022,P0046,1,92.22,92.22
OI001023_1,ORD001023,P0051,2,111.2,222.4
OI001024_1,ORD001024,P0027,2,133.01,266.02
OI001024_2,ORD001024,P0062,1,112.08,112.08
OI001024_3,ORD001024,P0064,1,153.17,153.17
OI001025_1,ORD001025,P0074,4,97.13,388.52
OI001025_2,ORD001025,P0098,3,133.13,399.39
OI001026_1,ORD001026,P0044,4,136.57,546.28
OI001026_2,ORD001026,P0013,2,71.44,142.88
OI001026_3,ORD001026,P0023,1,149.87,149.87
OI001026_4,ORD001026,P0061,2,22.39,44.78
OI001027_1,ORD001027,P0016,3,161.33,483.99
OI001028_1,ORD001028,P0028,3,104.91,314.73
OI001028_2,ORD001028,P0070,2,69.32,138.64
OI001029_1,ORD001029,P0049,2,188.99,377.98
OI001029_2,ORD001029,P0018,4,150.9,603.6
OI001029_3,ORD001029,P0041,3,31.15,93.45
OI001030_1,ORD001030,P0096,2,69.19,138.38
OI001030_2,ORD001030,P0075,1,127.46,127.46
OI001031_1,ORD001031,P0095,4,41.13,164.52
OI001032_1,ORD001032,P0091,4,38.31,153.24
OI001032_2,ORD001032,P0048,1,51.56,51.56
OI001033_1,ORD001033,P0068,1,99.69,99.69
OI001033_2,ORD001033,P0082,4,44.76,179.04
OI001033_3,ORD001033,P0072,3,24.01,72.03
OI001034_1,ORD001034,P0006,2,138.79,277.58
OI001034_2,ORD001034,P0040,1,27.38,27.38
OI001034_3,ORD001034,P0087,4,83.61,334.44
OI001034_4,ORD001034,P0008,2,36.13,72.26
OI001035_1,ORD001035,P0011,1,19.61,19.61
OI001035_2,ORD001035,P0021,4,131.47,525.88
OI001035_3,ORD001035,P0054,2,94.23,188.46
OI001035_4,ORD001035,P0016,2,161.33,322.66
OI001036_1,ORD001036,P0056,4,66.57,266.28
OI001037_1,ORD001037,P0034,1,118.58,118.58
OI001037_2,ORD001037,P0015,2,112.2,224.4
OI001038_1,ORD001038,P0099,4,138.6,554.4
OI001038_2,ORD001038,P0060,2,72.63,145.26
OI001038_3,ORD001038,P0055,2,61.33,122.66
OI001039_1,ORD001039,P0090,4,155.64,622.56
OI001039_2,ORD001039,P0069,1,106.21,106.21
OI001040_1,ORD001040,P0084,3,105.27,315.81
OI001040_2,ORD001040,P0081,3,59.0,177.0
OI001040_3,ORD001040,P0050,4,79.22,316.88
OI001040_4,ORD001040,P0019,4,113.33,453.32
OI001041_1,ORD001041,P0082,4,44.76,179.04
OI001042_1,ORD001042,P0043,3,68.42,205.26
OI001043_1,ORD001043,P0048,4,51.56,206.24
OI001044_1,ORD001044,P0052,1,86.55,86.55
