OrderID,CustomerID,OrderDate,OrderStatus,SalesChannel,GrossAmount,DiscountAmount,NetAmount,Currency
ORD001108,CUST000195,2026-05-18 23:19:30,Completed,Mobile App,179.04,0.0,179.04,EUR
ORD001109,CUST000091,2026-05-04 10:52:11,Completed,Website,425.1,0.0,425.1,EUR
ORD001110,CUST000008,2026-05-19 23:26:06,Completed,Website,581.84,29.09,552.75,EUR
ORD001111,CUST000348,2026-05-22 10:23:49,Completed,Mobile App,121.89,6.09,115.8,EUR
ORD001112,CUST000450,2026-05-11 10:42:12,Completed,Mobile App,352.82,35.28,317.54,EUR
ORD001113,CUST000098,2026-05-22 15:09:56,Shipped,Mobile App,1145.41,57.27,1088.14,EUR
ORD001114,CUST000094,2026-05-14 17:39:45,Completed,Mobile App,418.66,41.87,376.79,EUR
ORD001115,CUST000184,2026-05-23 16:32:24,Completed,Mobile App,1280.53,0.0,1280.53,EUR
ORD001116,CUST000417,2026-05-25 06:55:37,Completed,Mobile App,142.99,7.15,135.84,EUR
ORD001117,CUST000433,2026-05-08 13:13:31,Completed,Website,866.64,0.0,866.64,EUR
ORD001118,CUST000104,2026-05-10 00:36:10,Cancelled,Mobile App,583.59,0.0,583.59,EUR
ORD001119,CUST000031,2026-05-14 07:08:41,Returned,Mobile App,219.56,10.98,208.58,EUR
ORD001120,CUST000083,2026-05-08 06:49:44,Returned,Mobile App,263.16,39.47,223.69,EUR
ORD001121,CUST000152,2026-05-05 11:34:26,Completed,Mobile App,1209.03,0.0,1209.03,EUR
ORD001122,CUST000277,2026-05-12 06:21:58,Completed,Website,606.79,60.68,546.11,EUR
ORD001123,CUST000164,2026-05-07 17:32:01,Cancelled,Mobile App,124.51,18.68,105.83,EUR
ORD001124,CUST000460,2026-05-24 22:09:13,Cancelled,Mobile App,270.34,27.03,243.31,EUR
ORD001125,CUST000023,2026-05-04 01:27:31,Completed,Mobile App,51.52,2.58,48.94,EUR
ORD001126,CUST000147,2026-05-09 02:23:55,Returned,Mobile App,659.87,65.99,593.88,EUR
ORD001127,CUST000267,2026-05-03 10:18:42,Completed,Mobile App,419.64,20.98,398.66,EUR
ORD001128,CUST000380,2026-05-02 16:56:48,Completed,Website,34.61,0.0,34.61,EUR
ORD001129,CUST000322,2026-05-10 15:08:11,Returned,Mobile App,650.79,0.0,650.79,EUR
ORD001130,CUST000423,2026-05-22 17:04:43,Completed,Website,308.88,0.0,308.88,EUR
ORD001131,CUST000361,2026-05-04 19:08:16,Returned,Mobile App,351.04,35.1,315.94,EUR
ORD001132,CUST000275,2026-05-01 05:25:06,Returned,Mobile App,226.66,22.67,203.99,EUR
ORD001133,CUST000012,2026-05-19 10:27:23,Returned,Mobile App,1008.03,50.4,957.63,EUR
ORD001134,CUST000013,2026-05-15 08:42:05,Completed,Mobile App,827.83,41.39,786.44,EUR
ORD001135,CUST000097,2026-05-22 12:49:18,Completed,Mobile App,728.04,72.8,655.24,EUR
ORD001136,CUST000317,2026-05-16 12:26:11,Completed,Mobile App,579.48,0.0,579.48,EUR
ORD001137,CUST000056,2026-05-06 04:02:00,Completed,Mobile App,878.53,131.78,746.75,EUR
ORD001138,CUST000127,2026-05-14 02:34:03,Shipped,Mobile App,787.42,118.11,669.31,EUR
ORD001139,CUST000172,2026-05-10 13:40:43,Shipped,Mobile App,313.16,0.0,313.16,EUR
ORD001140,CUST000219,2026-05-02 08:42:23,Completed,Website,1217.92,60.9,1157.02,EUR
ORD001141,CUST000104,2026-05-23 10:47:21,Completed,Website,729.14,0.0,729.14,EUR
ORD001142,CUST000401,2026-05-21 03:00:42,Returned,Website,825.07,82.51,742.56,EUR
ORD001143,CUST000138,2026-05-20 14:42:49,Completed,Website,397.33,19.87,377.46,EUR
ORD001144,CUST000130,2026-05-05 03:57:00,Cancelled,Mobile App,698.7,34.93,663.77,EUR
ORD001145,CUST000442,2026-05-14 15:56:01,Completed,Mobile App,1690.94,253.64,1437.3,EUR
ORD001146,CUST000484,2026-05-03 02:00:59,Cancelled,Mobile App,214.47,21.45,193.02,EUR
ORD001147,CUST000138,2026-05-04 13:22:57,Completed,Mobile App,707.9,106.19,601.71,EUR
ORD001148,CUST000232,2026-05-15 16:55:11,Shipped,Website,111.81,5.59,106.22,EUR
ORD001149,CUST000139,2026-05-03 09:07:04,Completed,Website,939.04,0.0,939.04,EUR
ORD001150,CUST000048,2026-05-10 09:09:02,Completed,Website,451.08,0.0,451.08,EUR
ORD001151,CUST000341,2026-05-25 15:18:27,Cancelled,Mobile App,264.22,0.0,264.22,EUR
ORD001152,CUST000389,2026-05-06 03:12:23,Returned,Mobile App,639.54,0.0,639.54,EUR
ORD001153,CUST000422,2026-05-11 19:58:53,Completed,Mobile App,906.96,90.7,816.26,EUR
ORD001154,CUST000146,2026-05-25 02:32:40,Shipped,Mobile App,93.12,13.97,79.15,EUR
ORD001155,CUST000493,2026-05-09 06:52:09,Completed,Mobile App,224.16,33.62,190.54,EUR
ORD001156,CUST000018,2026-05-09 06:44:26,Shipped,Mobile App,519.45,0.0,519.45,EUR
ORD001157,CUST000003,2026-05-25 20:14:24,Cancelled,Mobile App,997.22,0.0,997.22,EUR
ORD001158,CUST000254,2026-05-09 06:42:11,Returned,Mobile App,161.33,8.07,153.26,EUR
ORD001159,CUST000456,2026-05-22 23:57:24,Returned,Website,160.79,0.0,160.79,EUR
ORD001160,CUST000028,2026-05-24 17:09:27,Completed,Website,430.02,64.5,365.52,EUR
ORD001161,CUST000151,2026-05-19 08:22:50,Shipped,Website,543.56,81.53,462.03,EUR
ORD001162,CUST000050,2026-05-24 04:55:16,Shipped,Mobile App,112.57,16.89,95.68,EUR
ORD001163,CUST000007,2026-05-02 09:21:18,Cancelled,Mobile App,298.22,14.91,283.31,EUR
ORD001164,CUST000428,2026-05-06 20:49:52,Shipped,Mobile App,852.19,0.0,852.19,EUR
ORD001165,CUST000458,2026-05-02 10:18:23,Cancelled,Mobile App,85.39,0.0,85.39,EUR
ORD001166,CUST000495,2026-05-11 20:20:29,Completed,Website,1372.84,205.93,1166.91,EUR
ORD001167,CUST000307,2026-05-22 01:57:21,Shipped,Website,610.37,0.0,610.37,EUR
ORD001168,CUST000170,2026-05-20 02:13:34,Completed,Website,583.74,29.19,554.55,EUR
ORD001169,CUST000250,2026-05-15 11:55:53,Completed,Mobile App,287.8,28.78,259.02,EUR
ORD001170,CUST000248,2026-05-20 00:37:15,Completed,Website,127.46,12.75,114.71,EUR
ORD001171,CUST000431,2026-05-06 03:51:50,Completed,Mobile App,418.9,62.84,356.06,EUR
ORD001172,CUST000493,2026-05-25 06:30:54,Completed,Website,389.12,0.0,389.12,EUR
ORD001173,CUST000152,2026-05-21 17:59:06,Completed,Website,126.24,0.0,126.24,EUR
ORD001174,CUST000064,2026-05-15 08:21:38,Cancelled,Website,290.52,29.05,261.47,EUR
ORD001175,CUST000197,2026-05-08 15:52:35,Shipped,Mobile App,24.01,3.6,20.41,EUR
ORD001176,CUST000412,2026-05-06 02:16:33,Shipped,Website,1188.6,0.0,1188.6,EUR
ORD001177,CUST000067,2026-05-04 09:52:09,Cancelled,Mobile App,188.21,0.0,188.21,EUR
ORD001178,CUST000044,2026-05-19 21:18:13,Completed,Website,897.85,134.68,763.17,EUR
ORD001179,CUST000438,2026-05-14 06:36:08,Cancelled,Mobile App,187.41,0.0,187.41,EUR
ORD001180,CUST000037,2026-05-15 13:07:21,Returned,Website,549.72,0.0,549.72,EUR
ORD001181,CUST000340,2026-05-15 09:21:15,Completed,Website,297.43,0.0,297.43,EUR
ORD001182,CUST000275,2026-05-12 05:36:21,Cancelled,Website,1169.98,117.0,1052.98,EUR
ORD001183,CUST000474,2026-05-18 04:07:18,Returned,Mobile App,376.26,37.63,338.63,EUR
ORD001184,CUST000349,2026-05-19 15:54:43,Cancelled,Mobile App,1093.61,0.0,1093.61,EUR
ORD001185,CUST000499,2026-05-18 22:52:57,Returned,Website,911.53,0.0,911.53,EUR
ORD001186,CUST000113,2026-05-09 10:05:31,Returned,Website,835.98,125.4,710.58,EUR
ORD001187,CUST000277,2026-05-09 13:53:11,Completed,Website,908.27,136.24,772.03,EUR
ORD001188,CUST000232,2026-05-20 03:43:28,Completed,Mobile App,1118.64,0.0,1118.64,EUR
ORD001189,CUST000425,2026-05-22 13:10:45,Cancelled,Mobile App,924.4,92.44,831.96,EUR
ORD001190,CUST000270,2026-05-11 12:41:09,Cancelled,Mobile App,384.07,19.2,364.87,EUR
ORD001191,CUST000460,2026-05-09 12:47:36,Cancelled,Website,279.01,13.95,265.06,EUR
ORD001192,CUST000031,2026-05-15 22:34:59,Completed,Website,611.52,91.73,519.79,EUR
ORD001193,CUST000379,2026-05-11 02:05:20,Cancelled,Website,218.56,10.93,207.63,EUR
ORD001194,CUST000474,2026-05-17 03:04:27,Completed,Mobile App,767.03,0.0,767.03,EUR
ORD001195,CUST000445,2026-05-04 05:09:07,Shipped,Mobile App,346.2,0.0,346.2,EUR
ORD001196,CUST000236,2026-05-04 14:49:00,Cancelled,Website,626.65,31.33,595.32,EUR
ORD001197,CUST000390,2026-05-24 11:53:36,Completed,Website,579.48,0.0,579.48,EUR
ORD001198,CUST000260,2026-05-25 15:15:18,Completed,Mobile App,781.56,117.23,664.33,EUR
ORD001199,CUST000279,2026-05-16 15:46:21,Shipped,Mobile App,640.98,32.05,608.93,EUR
ORD001200,CUST000024,2026-05-01 22:34:29,Shipped,Mobile App,657.19,0.0,657.19,EUR
ORD_BAD_001,CUST999999,2026-07-01 10:00:00,UnknownStatus,Website,-100,200,-300,USD
